stim,history,filename,class,onset,PredefinedDictionaryExtractor,PredefinedDictionaryExtractor,PredefinedDictionaryExtractor,PredefinedDictionaryExtractor
text[and],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,821.38,5.834281427337299,1.52,4.5698820000000016,
text[and],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,826.74,5.834281427337299,1.52,4.5698820000000016,
text[spring],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,852.9300000000001,3.2035767749779724,3.89,5.5,7.64
text[my],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,854.35,5.537693194367392,2.42,2.715564,
text[love],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,854.53,4.754845043482116,2.07,5.17,8.0
text[and],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,854.85,5.834281427337299,1.52,4.5698820000000016,
text[fidelity],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,855.0,2.008600171761917,1.87,12.82,6.7
text[the],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,855.91,6.176643619755298,1.43,3.983747,
text[name],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,855.99,4.515025612032066,3.5,3.68,5.62
text[of],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,856.23,5.771175771563678,1.67,4.548568000000001,
text[other],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,856.6800000000001,4.574100749286448,2.04,5.33,5.41
text[really],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,862.69,4.883712525616813,1.44,5.944635000000001,
text[true],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,864.23,4.11132973670415,1.7,4.644481000000002,
text[true],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,864.4100000000001,4.11132973670415,1.7,4.644481000000002,
text[bank],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,874.4300000000001,3.6369891018122287,4.78,6.44,6.0
text[high],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,874.71,3.9976484548962063,3.46,4.58,5.77
text[right],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,876.25,5.310542504215177,3.47,4.3460849999999995,7.32
text[Digimon],AudioStim->IBMSpeechAPIConverter/ComplexTextStim->ComplexTextIterator/TextStim->PredefinedDictionaryExtractor/ExtractorResult,,TextStim,876.96,,,,
